Dados gravados: 2025-06-17 15:35:41.121568 | Bid: 103988.17000000 | Ask: 103988.18000000
Dados gravados: 2025-06-17 15:37:28.438969 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.438969 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.439966 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.439966 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.441226 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.441851 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.441851 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.441851 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.443800 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.443800 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.444810 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.444810 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.445813 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.445813 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.446809 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.446809 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.446809 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.447815 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.447815 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.448680 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.449177 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.449861 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.450834 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.454083 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.454083 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.455090 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.455090 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.455090 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.456092 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.456092 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.457093 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.457678 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.458432 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.459048 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.459915 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.460388 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.461387 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.461892 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.461892 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.461892 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.462897 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.463483 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.463483 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.463483 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.464567 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.465270 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.465865 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466721 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.466997 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.471062 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.471062 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.472072 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.472072 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.473070 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.473070 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.474070 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.474390 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.475064 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.476196 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.481334 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.481501 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.481501 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.482774 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.483446 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.484223 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.484308 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.485319 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.486245 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.487022 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.487211 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.487211 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.488212 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.488212 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.489211 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.489211 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.490212 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.490819 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.491772 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.493012 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.493592 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.494134 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.495144 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.495144 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.496142 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.496142 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.497147 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.497147 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.497147 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.498156 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.498156 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.499372 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.500128 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.500411 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.500411 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.500411 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.502686 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.502686 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.503695 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.503695 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.504695 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.505573 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.505573 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.506582 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.506582 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.507382 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.507845 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.508558 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.509527 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.509527 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.510532 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.510532 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.512039 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.512039 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.512761 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.650421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.650421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.650421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.650421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.650421 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.658822 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.660182 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.663194 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.664717 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.666238 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.668830 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.670909 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.673102 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.674111 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.676114 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.678111 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.679357 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.679357 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.683679 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.684634 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.686857 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.687946 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.690656 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.692685 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.694692 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.695449 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.695449 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.700300 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.701351 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.707565 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.709467 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.711262 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.712322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.712322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.712322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.712322 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.715897 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.717957 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.717957 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.718971 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.719981 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.719981 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.721020 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.721909 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.721909 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.723385 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.724089 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.724601 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.725618 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.727611 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.728612 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.729618 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.729618 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.730614 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.731612 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.732616 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.733619 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.734697 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.736668 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.741702 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.749003 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.750798 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.750798 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.758020 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.759755 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.759755 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.762275 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.762275 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.762275 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.766209 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.766209 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.770443 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.774752 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.774752 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.780028 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.781030 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.782236 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.784271 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.785256 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.786301 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.787299 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.788317 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.788317 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.789309 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.790605 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.791037 | Bid: 103925.83000000 | Ask: 103925.84000000
Dados gravados: 2025-06-17 15:37:28.791037 | Bid: 103925.83000000 | Ask: 103925.84000000
